radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
199.072387,0.189,-2.561451,0.141,15.079,0.037,4,15.904,0.02,4,NA,NA,0,15.458,0.009,4,14.826,0.023,4,14.444,0.076,4,NA,NA,0,NA,NA,0
199.073265,0.967,-3.001571,0.118,NA,NA,0,NA,NA,0,NA,NA,0,17.534,0.12,1,17.425,0.271,1,NA,NA,0,NA,NA,0,NA,NA,0
199.074255,0.246,-3.225731,0.177,13.295,0.038,4,13.858,0.064,4,NA,NA,0,13.534,0.065,4,13.157,0.053,4,13.03,0.008,4,12.984,0.043,3,NA,NA,0
199.074431,0.146,-3.5272,0.13,12.28,0.034,4,12.961,0.064,4,NA,NA,0,12.588,0.073,4,12.138,0.053,4,12.005,0.022,4,11.904,0.115,3,NA,NA,0
199.0761,0.219,-3.159079,0.347,14.002,0.043,4,14.654,0.071,4,NA,NA,0,14.281,0.06,4,13.868,0.062,4,13.75,0.032,4,13.607,0.195,1,NA,NA,0
199.077131,0.488,-2.670441,0.416,16.908,0.098,2,17.617,0.014,2,NA,NA,0,17.12,0.113,4,16.597,0.075,4,16.059,0.237,1,NA,NA,0,NA,NA,0
199.07963,0.304,-3.580625,0.272,NA,NA,0,NA,NA,0,NA,NA,0,18.227,0.2,1,17.273,0.206,1,NA,NA,0,NA,NA,0,NA,NA,0
199.07971,0.704,-3.197201,0.72,17.375,0.228,1,17.905,0.236,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
199.080578,0.984,-3.666077,0.574,NA,NA,0,NA,NA,0,NA,NA,0,18.245,0.007,2,16.778,0.261,2,16.027,0.176,1,NA,NA,0,NA,NA,0
199.080613,0.111,-3.197388,0.069,NA,NA,0,NA,NA,0,NA,NA,0,17.546,0.12,1,17.176,0.198,1,NA,NA,0,NA,NA,0,NA,NA,0
199.080749,0.358,-2.771566,0.628,14.769,0.053,4,15.285,0.069,4,NA,NA,0,14.984,0.062,4,14.681,0.062,4,14.607,0.106,4,NA,NA,0,NA,NA,0
199.083506,0.418,-3.18518,0.385,16.809,0.029,2,17.562,0.342,2,NA,NA,0,17.441,0.165,4,16.483,0.078,4,15.975,0.19,3,NA,NA,0,NA,NA,0
199.084284,0.568,-2.993828,0.48,16.231,0.071,4,16.892,0.155,4,NA,NA,0,16.604,0.048,4,15.992,0.131,4,15.908,0.251,4,NA,NA,0,NA,NA,0
199.084307,0.264,-2.813927,0.397,15.184,0.03,4,15.802,0.121,4,NA,NA,0,15.449,0.078,4,15.036,0.07,4,14.875,0.023,4,NA,NA,0,NA,NA,0
199.084517,0.48,-3.27027,0.202,14.971,0.046,4,15.499,0.098,4,NA,NA,0,15.201,0.077,4,14.838,0.053,4,14.743,0.016,4,13.566,0.198,1,NA,NA,0
199.085121,0.469,-3.045646,0.313,16.018,0.034,3,17.258,0.092,3,NA,NA,0,16.755,0.12,4,15.388,0.081,4,14.806,0.132,4,NA,NA,0,NA,NA,0
199.086754,0.242,-2.685461,0.312,15.993,0.053,3,16.578,0.045,3,NA,NA,0,16.208,0.028,2,15.816,0.057,2,15.54,0.121,1,NA,NA,0,NA,NA,0
199.088383,0.575,-2.787247,0.594,16.537,0.109,4,17.426,0.215,4,NA,NA,0,16.914,0.094,4,16.402,0.246,4,15.522,0.038,2,NA,NA,0,NA,NA,0
199.089518,0.165,-3.642728,0.19,12.724,0.04,4,13.408,0.069,4,NA,NA,0,13.038,0.07,4,12.593,0.055,4,12.478,0.028,4,12.375,0.14,3,NA,NA,0
199.089696,0.923,-3.016394,0.657,17.04,0.184,1,17.819,0.225,1,NA,NA,0,17.43,0.233,3,16.89,0.209,3,NA,NA,0,NA,NA,0,NA,NA,0
199.090897,0.345,-3.028016,0.229,NA,NA,0,NA,NA,0,NA,NA,0,18.213,0.17,2,16.858,0.019,2,16.056,0.151,2,NA,NA,0,NA,NA,0
199.092576,0.363,-3.404172,0.588,16.428,0.095,4,17.071,0.146,4,NA,NA,0,16.678,0.122,4,16.266,0.081,4,16.052,0.039,2,NA,NA,0,NA,NA,0
199.092983,0.509,-2.720203,0.457,15.85,0.021,2,16.691,0.022,2,NA,NA,0,16.263,0.044,2,15.733,0.085,2,15.548,0.028,2,NA,NA,0,NA,NA,0
199.095657,0.463,-3.738664,0.221,15.531,0.047,4,16.179,0.147,4,NA,NA,0,15.847,0.1,4,15.339,0.058,4,15.382,0.144,4,NA,NA,0,NA,NA,0
199.098197,0.261,-3.549019,0.211,15.515,0.066,4,16.734,0.086,4,NA,NA,0,16.146,0.103,4,14.982,0.048,4,14.642,0.042,4,NA,NA,0,NA,NA,0
199.098885,0.189,-2.474683,0.191,14.792,0.041,4,15.609,0.049,4,NA,NA,0,15.178,0.038,4,14.512,0.017,4,14.265,0.097,4,NA,NA,0,NA,NA,0
199.099117,0.393,-3.416886,0.219,14.713,0.051,4,15.34,0.067,4,NA,NA,0,14.987,0.065,4,14.612,0.076,4,14.503,0.076,4,13.705,0.226,1,NA,NA,0
199.09988,0.651,-2.510862,0.54,16.454,0.091,4,17.202,0.028,4,NA,NA,0,16.726,0.035,4,16.152,0.115,4,15.795,0.119,4,NA,NA,0,NA,NA,0
199.100255,0.418,-2.86473,0.455,14.004,0.02,4,14.67,0.057,4,NA,NA,0,14.311,0.059,4,13.859,0.068,4,13.729,0.019,4,13.551,0.096,2,NA,NA,0
199.100316,0.101,-2.379319,0.602,NA,NA,0,NA,NA,0,NA,NA,0,18.441,0.207,1,17.246,0.197,1,NA,NA,0,NA,NA,0,NA,NA,0
199.101367,0.634,-3.03419,0.361,16.565,0.133,4,17.283,0.167,4,NA,NA,0,17.004,0.104,4,16.401,0.078,4,16.22,0.225,2,NA,NA,0,NA,NA,0
199.101969,0.746,-2.761184,0.364,17.427,0.394,1,17.701,0.236,1,NA,NA,0,17.342,0.142,1,16.999,0.201,1,NA,NA,0,NA,NA,0,NA,NA,0
199.102352,0.223,-3.276136,0.306,17.709,0.287,1,NA,NA,0,NA,NA,0,17.629,0.118,1,17.141,0.188,1,NA,NA,0,NA,NA,0,NA,NA,0
199.102766,0.307,-2.553876,0.157,14.903,0.044,4,15.529,0.018,4,NA,NA,0,15.205,0.015,4,14.781,0.032,4,14.533,0.111,4,NA,NA,0,NA,NA,0
199.103372,0.647,-3.67925,0.375,NA,NA,0,NA,NA,0,NA,NA,0,17.438,0.092,4,16.17,0.168,4,15.059,0.191,4,NA,NA,0,NA,NA,0
199.10395,0.392,-3.595132,0.53,16.961,0.022,4,17.348,0.123,4,NA,NA,0,17.213,0.125,4,16.819,0.046,4,16.52,0.252,1,NA,NA,0,NA,NA,0
199.104092,0.79,-3.14031,0.584,16.522,0.184,3,17.039,0.192,3,NA,NA,0,16.897,0.019,2,16.229,0.049,2,15.891,0.163,1,NA,NA,0,NA,NA,0
199.104355,0.333,-3.698078,0.227,12.886,0.04,4,13.492,0.066,4,NA,NA,0,13.159,0.077,4,12.783,0.052,4,12.686,0.015,4,12.479,0.049,3,NA,NA,0
199.104648,0.48,-3.423757,0.361,15.764,0.054,4,16.807,0.071,4,NA,NA,0,16.281,0.073,4,15.557,0.128,4,15.284,0.098,4,NA,NA,0,NA,NA,0
199.105959,0.821,-3.067474,0.507,17.109,0.007,2,17.814,0.196,2,NA,NA,0,17.373,0.008,2,17.049,0.037,2,NA,NA,0,NA,NA,0,NA,NA,0
199.106257,0.32,-3.14308,0.287,15.581,0.016,3,16.365,0.143,3,NA,NA,0,15.905,0.109,2,15.422,0.012,2,15.133,0.04,2,NA,NA,0,NA,NA,0
199.10629,0.725,-2.772271,0.711,17.031,0.094,2,17.975,0.155,2,NA,NA,0,17.568,0.095,3,17.211,0.418,3,NA,NA,0,NA,NA,0,NA,NA,0
199.107145,0.134,-3.66023,0.335,NA,NA,0,NA,NA,0,NA,NA,0,18.191,0.196,1,16.536,0.111,1,15.612,0.127,1,NA,NA,0,NA,NA,0
199.108595,0.629,-2.651601,0.308,16.866,0.113,4,17.422,0.1,4,NA,NA,0,17.193,0.056,4,16.831,0.179,4,NA,NA,0,NA,NA,0,NA,NA,0
199.110066,0.346,-2.839453,0.394,14.059,0.028,4,14.66,0.069,4,NA,NA,0,14.329,0.065,4,13.885,0.053,4,13.763,0.031,4,13.314,0.428,3,NA,NA,0
199.110086,0.416,-2.780013,0.907,NA,NA,0,NA,NA,0,NA,NA,0,18.139,0.213,1,17.689,0.437,1,NA,NA,0,NA,NA,0,NA,NA,0
199.110504,0.309,-2.604985,0.235,15.51,0.043,4,16.284,0.049,4,NA,NA,0,15.879,0.052,4,15.365,0.047,4,15.044,0.138,4,NA,NA,0,NA,NA,0
199.112446,0.44,-3.426542,0.391,16.732,0.05,2,17.589,0.224,2,NA,NA,0,17.377,0.099,3,16.87,0.283,3,NA,NA,0,NA,NA,0,NA,NA,0
199.113496,0.37,-3.516984,0.154,NA,NA,0,NA,NA,0,NA,NA,0,17.616,0.123,1,17.189,0.204,1,NA,NA,0,NA,NA,0,NA,NA,0
199.115731,0.295,-2.503714,0.352,14.267,0.028,4,14.815,0.028,4,NA,NA,0,14.498,0.021,4,14.11,0.005,4,13.922,0.039,4,13.778,0.098,2,NA,NA,0
199.11595,0.803,-2.66593,0.379,17.605,0.282,1,17.888,0.202,1,NA,NA,0,17.646,0.104,1,17.103,0.188,1,NA,NA,0,NA,NA,0,NA,NA,0
199.116294,0.262,-2.592203,0.284,14.785,0.017,4,15.688,0.036,4,NA,NA,0,15.232,0.032,4,14.497,0.012,4,14.178,0.072,4,NA,NA,0,NA,NA,0
199.116424,1.239,-2.934643,0.261,16.915,0.204,1,17.496,0.173,1,NA,NA,0,17.627,0.086,2,16.811,0.057,2,NA,NA,0,NA,NA,0,NA,NA,0
199.118193,0.463,-2.950803,0.365,13.606,0.047,4,14.247,0.072,4,NA,NA,0,13.882,0.06,4,13.446,0.062,4,13.298,0.032,4,13.202,0.231,2,NA,NA,0
199.119465,0.153,-3.528727,0.198,12.183,0.042,4,12.939,0.062,4,NA,NA,0,12.532,0.077,4,12.022,0.049,4,11.892,0.022,4,11.718,0.06,3,NA,NA,0
199.120248,0.709,-3.683658,0.307,NA,NA,0,NA,NA,0,NA,NA,0,18.199,0.202,1,17.321,0.218,1,NA,NA,0,NA,NA,0,NA,NA,0
199.120252,0.65,-3.163168,0.579,16.637,0.111,4,17.226,0.203,4,NA,NA,0,16.836,0.082,4,16.348,0.046,4,16.216,0.039,3,NA,NA,0,NA,NA,0
199.12093,0.526,-3.590538,0.391,NA,NA,0,NA,NA,0,NA,NA,0,17.794,0.193,3,16.495,0.149,3,16.263,0.036,3,NA,NA,0,NA,NA,0
199.121948,0.653,-2.507092,0.299,17.408,0.224,1,18.191,0.254,1,NA,NA,0,17.817,0.064,2,16.824,0.007,2,NA,NA,0,NA,NA,0,NA,NA,0
199.122517,0.549,-3.051005,0.349,16.355,0.096,4,16.984,0.126,4,NA,NA,0,16.58,0.116,4,16.133,0.107,4,16.107,0.308,3,NA,NA,0,NA,NA,0
199.122797,0.498,-2.578217,0.203,16.827,0.083,3,17.479,0.159,3,NA,NA,0,17.188,0.011,3,16.698,0.061,3,NA,NA,0,NA,NA,0,NA,NA,0
199.123065,0.417,-2.93649,0.342,14.167,0.045,4,14.81,0.076,4,NA,NA,0,14.457,0.042,4,14.048,0.051,4,13.906,0.05,4,13.656,0.203,1,NA,NA,0
199.123864,0.266,-3.359672,0.188,15.354,0.017,4,16.746,0.187,4,NA,NA,0,16.132,0.09,4,14.808,0.077,4,14.242,0.065,4,NA,NA,0,NA,NA,0
199.124683,0.375,-2.424054,0.163,15.74,0.046,4,16.397,0.032,4,NA,NA,0,15.976,0.027,4,15.547,0.022,4,15.305,0.103,4,NA,NA,0,NA,NA,0
199.126592,0.295,-3.720613,0.316,16.061,0.098,4,17.204,0.189,4,NA,NA,0,16.51,0.063,4,15.713,0.09,4,15.552,0.177,4,NA,NA,0,NA,NA,0
199.127304,0.686,-3.566429,0.431,16.771,0.109,4,17.328,0.133,4,NA,NA,0,17.041,0.111,4,16.435,0.121,4,16.221,0.194,1,NA,NA,0,NA,NA,0
199.128136,0.265,-2.648098,0.173,15.466,0.053,4,16.305,0.046,4,NA,NA,0,15.816,0.004,4,15.253,0.028,4,14.958,0.085,4,NA,NA,0,NA,NA,0
199.131066,0.566,-2.618381,0.408,16.467,0.008,2,17.867,0.01,2,NA,NA,0,17.156,0.056,3,15.89,0.089,3,15.432,0.067,3,NA,NA,0,NA,NA,0
199.133755,0.93,-3.261666,0.612,16.92,0.156,1,17.87,0.236,1,NA,NA,0,17.419,0.187,3,16.848,0.153,3,16.231,0.253,1,NA,NA,0,NA,NA,0
199.135942,0.235,-2.927393,0.193,12.451,0.04,4,13.5,0.056,4,NA,NA,0,12.929,0.062,4,12.134,0.06,4,11.859,0.049,4,11.562,0.048,3,NA,NA,0
199.138008,0.735,-3.105094,0.221,17.458,0.246,1,NA,NA,0,NA,NA,0,NA,NA,0,17.554,0.292,1,NA,NA,0,NA,NA,0,NA,NA,0
199.13991,0.704,-3.022723,0.893,NA,NA,0,NA,NA,0,NA,NA,0,19.185,0.467,1,NA,NA,0,15.963,0.236,1,NA,NA,0,NA,NA,0
199.141832,0.922,-3.474795,0.511,16.9,0.053,3,17.444,0.232,3,NA,NA,0,17.345,0.121,4,16.947,0.174,4,NA,NA,0,NA,NA,0,NA,NA,0
199.142511,0.733,-3.426667,0.632,NA,NA,0,NA,NA,0,NA,NA,0,17.237,0.096,4,16.218,0.089,4,15.883,0.404,4,NA,NA,0,NA,NA,0
199.145096,0.354,-2.952588,0.257,14.594,0.059,4,15.258,0.072,4,NA,NA,0,14.928,0.064,4,14.493,0.081,4,14.343,0.076,4,NA,NA,0,NA,NA,0
199.145582,0.702,-2.524432,0.481,16.8,0.131,1,17.953,0.192,1,NA,NA,0,17.146,0.086,4,16.221,0.077,4,15.424,0.086,4,NA,NA,0,NA,NA,0
199.145738,0.344,-2.993457,0.221,12.299,0.038,4,12.85,0.094,4,NA,NA,0,12.512,0.087,4,12.211,0.056,4,12.114,0.038,4,11.965,0.077,3,NA,NA,0
199.146203,0.89,-3.693703,0.328,16.332,0.102,4,16.983,0.092,4,NA,NA,0,16.564,0.161,4,16.11,0.034,4,16.082,0.174,4,NA,NA,0,NA,NA,0
199.147087,0.359,-3.123299,0.265,14.456,0.028,4,15.035,0.077,4,NA,NA,0,14.702,0.075,4,14.327,0.067,4,14.19,0.045,4,13.807,0.284,1,NA,NA,0
199.149486,0.219,-3.036765,0.743,NA,NA,0,NA,NA,0,NA,NA,0,18.015,0.169,1,17.615,0.307,1,NA,NA,0,NA,NA,0,NA,NA,0
199.151313,0.358,-3.407448,0.236,15.217,0.059,4,15.746,0.103,4,NA,NA,0,15.469,0.101,4,15.163,0.041,4,15.133,0.098,4,NA,NA,0,NA,NA,0
199.152351,0.332,-2.692908,0.23,13.456,0.014,2,14.062,0.007,2,NA,NA,0,13.721,0.032,2,13.297,0.006,2,13.219,0.019,2,12.977,0.099,4,NA,NA,0
199.154448,0.498,-2.382218,0.281,17.563,0.239,1,18.842,0.431,1,NA,NA,0,17.799,0.044,2,17.18,0.002,2,NA,NA,0,NA,NA,0,NA,NA,0
199.156469,0.436,-2.823719,0.312,16.008,0.039,4,16.469,0.201,4,NA,NA,0,16.323,0.111,4,15.815,0.09,4,15.745,0.16,4,NA,NA,0,NA,NA,0
199.156754,0.24,-3.398126,0.278,NA,NA,0,NA,NA,0,NA,NA,0,17.809,0.141,1,17.313,0.22,1,NA,NA,0,NA,NA,0,NA,NA,0
199.158615,0.633,-2.613138,0.322,NA,NA,0,NA,NA,0,NA,NA,0,17.572,0.201,4,16.357,0.041,4,15.503,0.069,3,NA,NA,0,NA,NA,0
199.158782,0.247,-3.357387,0.188,13.559,0.039,4,14.269,0.087,4,NA,NA,0,13.894,0.071,4,13.379,0.055,4,13.208,0.065,4,13.031,0.197,3,NA,NA,0
199.160318,0.192,-2.683171,0.735,16.982,0.166,1,18.037,0.249,1,NA,NA,0,17.635,0.113,1,16.642,0.129,1,NA,NA,0,NA,NA,0,NA,NA,0
199.160705,0.656,-3.541363,0.057,NA,NA,0,NA,NA,0,NA,NA,0,18.037,0.17,1,17.229,0.197,1,NA,NA,0,NA,NA,0,NA,NA,0
199.162591,0.468,-2.649804,0.19,14.961,0.012,4,15.697,0.032,4,NA,NA,0,15.305,0.009,4,14.785,0.03,4,14.638,0.141,4,NA,NA,0,NA,NA,0
199.163144,0.603,-3.562482,0.374,NA,NA,0,NA,NA,0,NA,NA,0,17.947,0.107,3,16.524,0.074,3,NA,NA,0,NA,NA,0,NA,NA,0
199.164283,0.197,-3.520847,0.171,NA,NA,0,NA,NA,0,NA,NA,0,17.824,0.143,1,17.189,0.191,1,NA,NA,0,NA,NA,0,NA,NA,0
199.164867,0.271,-3.307523,0.179,14.164,0.037,4,14.894,0.07,4,NA,NA,0,14.483,0.086,4,14.009,0.047,4,13.839,0.038,4,13.486,0.224,1,NA,NA,0
199.165413,0.663,-3.608608,0.441,16.378,0.156,2,17.707,0.006,2,NA,NA,0,17.128,0.092,4,16.227,0.07,4,15.799,0.166,3,NA,NA,0,NA,NA,0
199.166353,0.578,-2.742256,0.53,15.128,0.033,2,15.872,0.002,2,NA,NA,0,15.493,0.016,2,14.946,0.037,2,14.754,0.138,2,NA,NA,0,NA,NA,0
199.167354,0.228,-2.866192,0.362,14.46,0.057,4,15.563,0.081,4,NA,NA,0,15.003,0.07,4,14.026,0.065,4,13.675,0.063,4,13.319,0.142,2,NA,NA,0
199.167697,0.346,-3.234662,0.09,NA,NA,0,NA,NA,0,NA,NA,0,18.015,0.165,1,16.745,0.141,1,15.967,0.181,1,NA,NA,0,NA,NA,0
199.168529,0.265,-2.630563,0.221,15.637,0.037,4,16.272,0.079,4,NA,NA,0,15.925,0.016,4,15.511,0.029,4,15.256,0.115,4,NA,NA,0,NA,NA,0
199.169129,0.45,-2.784148,0.273,15.664,0.087,4,16.188,0.036,4,NA,NA,0,15.876,0.058,4,15.455,0.108,4,15.223,0.096,4,NA,NA,0,NA,NA,0
199.169886,0.419,-3.205525,0.268,13.71,0.037,4,14.358,0.064,4,NA,NA,0,14.011,0.064,4,13.565,0.056,4,13.456,0.044,4,13.123,0.138,3,NA,NA,0
199.170264,0.706,-3.346695,0.643,NA,NA,0,NA,NA,0,NA,NA,0,17.781,0.082,2,16.756,0.133,1,NA,NA,0,NA,NA,0,NA,NA,0
199.172223,0.996,-3.604059,0.607,16.746,0.187,1,17.244,0.209,1,NA,NA,0,17.313,0.274,3,16.941,0.219,3,NA,NA,0,NA,NA,0,NA,NA,0
199.172565,0.274,-2.555155,0.229,16.414,0.057,4,16.997,0.131,4,NA,NA,0,16.642,0.049,4,16.4,0.079,4,NA,NA,0,NA,NA,0,NA,NA,0
199.17261,0.4,-3.09969,0.084,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,16.768,0.143,1,16.232,0.232,1,NA,NA,0,NA,NA,0
199.175335,0.449,-2.893006,0.479,16.789,0.136,3,17.873,0.07,3,NA,NA,0,17.311,0.068,4,16.528,0.107,4,16.238,0.211,2,NA,NA,0,NA,NA,0
199.176901,0.352,-3.341852,0.233,15.851,0.196,4,16.208,0.229,4,NA,NA,0,16.022,0.195,4,15.867,0.166,4,15.792,0.098,3,NA,NA,0,NA,NA,0
199.178252,0.158,-3.70634,0.165,12.421,0.036,4,13.102,0.061,4,NA,NA,0,12.732,0.073,4,12.27,0.057,4,12.138,0.049,4,12.039,0.041,3,NA,NA,0
199.178297,0.349,-3.640724,0.31,14.846,0.041,4,16.322,0.098,4,NA,NA,0,15.636,0.094,4,14.249,0.069,4,13.549,0.028,4,13.19,0.06,2,NA,NA,0
199.180225,0.638,-3.528583,0.243,NA,NA,0,NA,NA,0,NA,NA,0,17.962,0.035,2,16.693,0.052,2,15.92,0.165,1,NA,NA,0,NA,NA,0
199.181209,0.402,-2.951996,0.339,NA,NA,0,NA,NA,0,NA,NA,0,17.814,0.138,1,16.589,0.127,1,16.109,0.233,1,NA,NA,0,NA,NA,0
199.184645,0.36,-3.696112,0.47,13.786,0.028,4,14.477,0.069,4,NA,NA,0,14.089,0.074,4,13.633,0.053,4,13.468,0.027,4,13.059,0.098,3,NA,NA,0
199.185591,0.425,-2.394991,0.28,16.596,0.1,4,17.022,0.157,4,NA,NA,0,16.705,0.023,4,16.498,0.135,4,15.823,0.175,1,NA,NA,0,NA,NA,0
199.185739,0.114,-2.590231,0.095,11.098,0.012,4,11.506,0.013,4,NA,NA,0,11.313,0.062,4,11.005,0.019,8,10.948,0.059,8,10.933,0.064,4,NA,NA,0
199.186213,0.461,-2.929013,0.274,15.811,0.072,4,16.521,0.108,4,NA,NA,0,16.2,0.066,4,15.775,0.065,4,15.652,0.084,4,NA,NA,0,NA,NA,0
199.193301,0.112,-2.506748,0.094,11.446,0.008,4,12.252,0.015,4,NA,NA,0,11.804,0.021,4,11.199,0.008,4,10.949,0.058,8,10.877,0.074,4,NA,NA,0
199.194238,0.62,-2.843087,0.662,16.754,0.165,3,17.571,0.215,3,NA,NA,0,17.133,0.077,4,16.557,0.127,4,16.162,0.004,2,NA,NA,0,NA,NA,0
199.19502,0.268,-3.01135,0.341,13.129,0.03,4,14.336,0.048,4,NA,NA,0,13.721,0.055,4,12.681,0.056,4,12.274,0.058,4,11.939,0.031,3,NA,NA,0
199.195333,0.494,-3.704817,0.295,16.767,0.216,2,17.671,0.075,2,NA,NA,0,17.095,0.123,3,16.597,0.085,3,16.253,0.219,2,NA,NA,0,NA,NA,0
199.195486,0.164,-3.544745,0.142,12.331,0.04,4,13.044,0.072,4,NA,NA,0,12.662,0.077,4,12.17,0.065,4,12.026,0.038,4,11.908,0.069,3,NA,NA,0
199.195545,0.509,-3.607539,0.318,14.064,0.029,4,14.679,0.077,4,NA,NA,0,14.336,0.075,4,13.924,0.062,4,13.8,0.04,4,13.602,0.01,2,NA,NA,0
199.196866,1.003,-3.049399,0.396,NA,NA,0,NA,NA,0,NA,NA,0,17.152,0.154,3,16.705,0.129,3,NA,NA,0,NA,NA,0,NA,NA,0
199.197205,0.509,-2.610067,0.435,17.045,0.129,4,17.431,0.137,4,NA,NA,0,17.163,0.05,4,16.826,0.112,4,NA,NA,0,NA,NA,0,NA,NA,0
199.197936,0.566,-2.617491,0.443,16.574,0.103,4,17.117,0.087,4,NA,NA,0,16.839,0.051,4,16.431,0.092,4,16.031,0.052,2,NA,NA,0,NA,NA,0
199.198822,0.772,-2.410483,0.361,16.89,0.209,3,17.678,0.128,3,NA,NA,0,17.099,0.096,4,16.527,0.041,4,15.922,0.158,3,NA,NA,0,NA,NA,0
199.198848,0.539,-3.158984,0.425,16.58,0.02,4,17.261,0.176,4,NA,NA,0,16.903,0.102,4,16.534,0.127,4,16.23,0.029,2,NA,NA,0,NA,NA,0
199.202906,0.255,-2.942806,0.358,NA,NA,0,NA,NA,0,NA,NA,0,18.049,0.179,1,17.441,0.259,1,NA,NA,0,NA,NA,0,NA,NA,0
199.203067,0.688,-3.306758,0.593,16.913,0.18,4,17.417,0.141,4,NA,NA,0,17.172,0.153,4,16.898,0.237,4,NA,NA,0,NA,NA,0,NA,NA,0
199.20605,0.865,-3.607497,0.224,NA,NA,0,NA,NA,0,NA,NA,0,18.005,0.141,2,16.649,0.048,2,16.313,0.266,1,NA,NA,0,NA,NA,0
199.206632,0.595,-3.005236,0.481,16.679,0.206,4,17.129,0.16,4,NA,NA,0,16.878,0.107,4,16.431,0.083,4,16.466,0.189,2,NA,NA,0,NA,NA,0
199.208142,0.534,-3.278518,0.317,NA,NA,0,NA,NA,0,NA,NA,0,17.965,0.173,3,16.43,0.084,3,15.808,0.113,3,NA,NA,0,NA,NA,0
199.209137,0.535,-3.062605,0.814,15.717,0.061,4,16.59,0.09,4,NA,NA,0,16.093,0.117,4,15.419,0.118,4,15.043,0.045,4,NA,NA,0,NA,NA,0
199.210741,0.438,-3.601971,0.295,16.046,0.106,4,17.058,0.169,4,NA,NA,0,16.6,0.083,4,15.685,0.077,4,15.405,0.12,4,NA,NA,0,NA,NA,0
199.211458,0.663,-3.088188,0.458,NA,NA,0,NA,NA,0,NA,NA,0,17.811,0.139,3,16.714,0.091,3,16.243,0.279,1,NA,NA,0,NA,NA,0
199.211901,0.836,-3.468139,0.177,NA,NA,0,NA,NA,0,NA,NA,0,17.869,0.146,1,17.131,0.223,1,NA,NA,0,NA,NA,0,NA,NA,0
199.212141,0.563,-3.030138,0.464,14.24,0.055,4,15.091,0.093,4,NA,NA,0,14.633,0.083,4,14.028,0.071,4,13.856,0.059,4,13.672,0.201,1,NA,NA,0
199.213566,0.828,-3.721833,0.744,NA,NA,0,NA,NA,0,NA,NA,0,17.923,0.119,3,16.842,0.061,3,NA,NA,0,NA,NA,0,NA,NA,0
199.214848,0.674,-3.744559,0.394,16.591,0.093,4,17.332,0.145,4,NA,NA,0,17.01,0.092,4,16.625,0.11,4,16.071,0.31,3,NA,NA,0,NA,NA,0
199.217949,0.216,-2.971589,0.235,14.7,0.053,4,15.362,0.067,4,NA,NA,0,14.965,0.07,4,14.536,0.084,4,14.376,0.04,4,NA,NA,0,NA,NA,0
199.221308,0.673,-2.860364,0.444,16.444,0.081,3,17.585,0.31,3,NA,NA,0,17.157,0.058,4,15.805,0.066,4,15.294,0.103,4,NA,NA,0,NA,NA,0
199.221425,0.134,-2.598548,0.124,11.72,0.014,4,12.395,0.011,4,NA,NA,0,12.01,0.022,4,11.547,0.011,4,11.375,0.075,4,11.331,0.085,4,NA,NA,0
199.221743,0.435,-3.299426,0.321,16.605,0.126,1,18.011,0.277,1,NA,NA,0,17.399,0.136,4,15.989,0.065,4,15.275,0.045,4,NA,NA,0,NA,NA,0
199.223034,0.538,-2.885598,0.493,17.248,0.211,2,17.623,0.31,2,NA,NA,0,17.464,0.108,3,16.963,0.17,3,NA,NA,0,NA,NA,0,NA,NA,0
199.223833,0.307,-3.530415,0.267,15.577,0.068,4,16.019,0.166,4,NA,NA,0,15.815,0.08,4,15.565,0.083,4,15.402,0.104,4,NA,NA,0,NA,NA,0
199.223922,0.631,-2.830238,0.471,NA,NA,0,NA,NA,0,NA,NA,0,17.501,0.205,4,16.226,0.046,4,15.156,0.094,4,NA,NA,0,NA,NA,0
199.226154,0.7,-2.978591,0.551,17.066,0.174,1,17.344,0.152,1,NA,NA,0,17.321,0.05,3,16.871,0.14,3,NA,NA,0,NA,NA,0,NA,NA,0
199.226453,0.148,-3.521879,0.179,NA,NA,0,NA,NA,0,NA,NA,0,17.85,0.142,1,17.358,0.229,1,NA,NA,0,NA,NA,0,NA,NA,0
199.22669,0.534,-3.573123,0.342,16.266,0.115,4,16.914,0.12,4,NA,NA,0,16.598,0.13,4,16.114,0.061,4,15.751,0.035,4,NA,NA,0,NA,NA,0
199.227826,0.295,-2.521157,0.176,15.418,0.025,4,16.542,0.079,4,NA,NA,0,16.055,0.032,4,14.941,0.029,4,14.469,0.057,4,NA,NA,0,NA,NA,0
199.228042,0.661,-3.362318,0.519,16.986,0.061,2,17.699,0.048,2,NA,NA,0,17.379,0.093,3,16.837,0.126,3,16.336,0.229,1,NA,NA,0,NA,NA,0
199.228103,0.504,-2.642095,0.645,17.27,0.097,2,17.947,0.192,2,NA,NA,0,17.805,0.254,2,17.443,0.218,2,NA,NA,0,NA,NA,0,NA,NA,0
